Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg,moves
#0681,Aegislash,"['steel', 'ghost']",['Stance Change'],60,50,140,50,140,60,"['rock', 'ghost', 'psychic', 'ice', 'fairy']","['normal', 'steel', 'fire', 'water', 'electric', 'dark']","['normal', 'fighting', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['ground', 'ghost', 'fire', 'dark']",500,83,"['Aerial Ace', 'Autotomize', 'Fury Cutter', 'Head Smash', 'Iron Defense', 'Iron Head', ""King's Shield"", 'Metal Sound', 'Night Slash', 'Power Trick', 'Retaliate', 'Sacred Sword', 'Shadow Sneak', 'Slash', 'Swords Dance', 'Tackle', 'Block', 'Destiny Bond', 'Wide Guard', 'Hyper Beam', 'Giga Impact', 'Solar Blade', 'Screech', 'Reflect', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Attract', 'Rain Dance', 'Sunny Day', 'Facade', 'Brick Break', 'Shadow Claw', 'Psycho Cut', 'Round', 'False Swipe', 'Air Slash', 'Brutal Swing', 'Substitute', 'Reversal', 'Endure', 'Sleep Talk', 'Shadow Ball', 'Gyro Ball', 'Close Combat', 'Flash Cannon', 'Pursuit', 'After You', 'Laser Focus', 'Magnet Rise', 'Shock Wave', 'Spite', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Swagger', 'Confide', 'Rock Smash', 'Secret Power', 'Cut']"
#0682,Spritzee,['fairy'],"['Healer', 'Aroma Veil']",78,52,60,63,65,23,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",341,56,"['Fairy Wind', 'Sweet Scent', 'Sweet Kiss', 'Echoed Voice', 'Draining Kiss', 'Aromatherapy', 'Attract', 'Flail', 'Misty Terrain', 'Psychic', 'Charm', 'Calm Mind', 'Moonblast', 'Skill Swap', 'After You', 'Disable', 'Wish', 'Misty Explosion', 'Light Screen', 'Reflect', 'Rest', 'Snore', 'Protect', 'Rain Dance', 'Sunny Day', 'Facade', 'Helping Hand', 'Fake Tears', 'Trick Room', 'Round', 'Thunderbolt', 'Substitute', 'Endure', 'Sleep Talk', 'Encore', 'Gyro Ball', 'Energy Ball', 'Nasty Plot', 'Flash Cannon', 'Ally Switch', 'Dazzling Gleam', 'Odor Sleuth', 'Disarming Voice', 'Captivate', 'Refresh', 'Covet', 'Endeavor', 'Heal Bell', 'Magic Coat', 'Telekinesis', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Torment', 'Charge Beam', 'Psych Up', 'Dream Eater', 'Swagger', 'Confide', 'Flash', 'Secret Power']"
#0683,Aromatisse,['fairy'],"['Healer', 'Aroma Veil']",101,72,72,99,89,29,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",462,77,"['Aromatic Mist', 'Echoed Voice', 'Fairy Wind', 'Heal Pulse', 'Sweet Kiss', 'Sweet Scent', 'Disarming Voice', 'Aromatherapy', 'Draining Kiss', 'Attract', 'Flail', 'Misty Terrain', 'Psychic', 'Charm', 'Calm Mind', 'Moonblast', 'Skill Swap', 'Psych Up', 'After You', 'Disable', 'Wish', 'Misty Explosion', 'Hyper Beam', 'Giga Impact', 'Light Screen', 'Reflect', 'Rest', 'Snore', 'Protect', 'Rain Dance', 'Sunny Day', 'Facade', 'Helping Hand', 'Fake Tears', 'Drain Punch', 'Trick Room', 'Round', 'Thunderbolt', 'Thunder', 'Metronome', 'Substitute', 'Psyshock', 'Endure', 'Sleep Talk', 'Encore', 'Gyro Ball', 'Energy Ball', 'Nasty Plot', 'Flash Cannon', 'Ally Switch', 'Dazzling Gleam', 'Odor Sleuth', 'Captivate', 'Refresh', 'Covet', 'Endeavor', 'Heal Bell', 'Magic Coat', 'Telekinesis', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Torment', 'Charge Beam', 'Dream Eater', 'Swagger', 'Confide', 'Flash', 'Secret Power']"
#0684,Swirlix,['fairy'],"['Sweet Veil', 'Unburden']",62,48,66,59,57,49,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",341,56,"['Sweet Scent', 'Tackle', 'Play Nice', 'Fairy Wind', 'Aromatherapy', 'Draining Kiss', 'Fake Tears', 'Round', 'String Shot', 'Cotton Spore', 'Energy Ball', 'Wish', 'Play Rough', 'Cotton Guard', 'Endeavor', 'After You', 'Copycat', 'Sticky Web', 'Yawn', 'Misty Explosion', 'Light Screen', 'Safeguard', 'Rest', 'Thief', 'Snore', 'Protect', 'Charm', 'Attract', 'Rain Dance', 'Sunny Day', 'Facade', 'Helping Hand', 'Flamethrower', 'Surf', 'Thunderbolt', 'Psychic', 'Amnesia', 'Substitute', 'Endure', 'Sleep Talk', 'Calm Mind', 'Dazzling Gleam', 'Belly Drum', 'Covet', 'Gastro Acid', 'Heal Bell', 'Magic Coat', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Psych Up', 'Dream Eater', 'Swagger', 'Confide', 'Flash', 'Secret Power']"
#0685,Slurpuff,['fairy'],"['Sweet Veil', 'Unburden']",82,80,86,85,75,72,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",480,80,"['Fairy Wind', 'Play Nice', 'Sweet Scent', 'Tackle', 'Aromatherapy', 'Draining Kiss', 'Fake Tears', 'Round', 'String Shot', 'Cotton Spore', 'Energy Ball', 'Wish', 'Play Rough', 'Cotton Guard', 'Endeavor', 'Sticky Web', 'After You', 'Copycat', 'Yawn', 'Misty Explosion', 'Hyper Beam', 'Giga Impact', 'Light Screen', 'Safeguard', 'Rest', 'Thief', 'Snore', 'Protect', 'Charm', 'Attract', 'Rain Dance', 'Sunny Day', 'Facade', 'Helping Hand', 'Drain Punch', 'Flamethrower', 'Surf', 'Thunderbolt', 'Thunder', 'Psychic', 'Metronome', 'Amnesia', 'Substitute', 'Endure', 'Sleep Talk', 'Calm Mind', 'Dazzling Gleam', 'Belly Drum', 'Covet', 'Gastro Acid', 'Heal Bell', 'Magic Coat', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Psych Up', 'Dream Eater', 'Swagger', 'Confide', 'Flash', 'Secret Power']"
#0686,Inkay,"['dark', 'psychic']","['Contrary', 'Suction Cups', 'Infiltrator']",53,54,53,37,46,45,"['poison', 'ghost']","['steel', 'fairy', 'dark']",['psychic'],"['bug', 'fairy']",288,48,"['Peck', 'Tackle', 'Hypnosis', 'Wrap', 'Payback', 'Pluck', 'Psybeam', 'Swagger', 'Slash', 'Night Slash', 'Psycho Cut', 'Switcheroo', 'Foul Play', 'Topsy-Turvy', 'Superpower', 'Acupressure', 'Destiny Bond', 'Disable', 'Fake Tears', 'Protect', 'Thief', 'Facade', 'Aerial Ace', 'Swift', 'Stored Power', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Psyshock', 'Sleep Talk', 'Reflect', 'Light Screen', 'Rest', 'Rock Slide', 'Taunt', 'Dark Pulse', 'Skill Swap', 'Substitute', 'Trick', 'Liquidation', 'Psychic', 'Flamethrower', 'Thunderbolt', 'Calm Mind', 'Helping Hand', 'Baton Pass', 'Nasty Plot', 'Trick Room', 'Tera Blast', 'Spite', 'Gravity', 'Knock Off', 'Lunge', 'Lash Out', 'Psych Up', 'Future Sight', 'Expanding Force', 'Snore', 'Attract', 'Guard Swap', 'Round', 'Retaliate', 'Ally Switch']"
#0687,Malamar,"['dark', 'psychic']","['Contrary', 'Suction Cups', 'Infiltrator']",86,92,88,68,75,73,"['poison', 'ghost']","['steel', 'fairy', 'dark']",['psychic'],"['bug', 'fairy']",482,80,"['Hypnosis', 'Peck', 'Reversal', 'Tackle', 'Wrap', 'Payback', 'Pluck', 'Psybeam', 'Swagger', 'Slash', 'Night Slash', 'Psycho Cut', 'Switcheroo', 'Foul Play', 'Topsy-Turvy', 'Superpower', 'Fake Tears', 'Scary Face', 'Protect', 'Thief', 'Trailblaze', 'Facade', 'Aerial Ace', 'Swift', 'Stored Power', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Psyshock', 'Sleep Talk', 'Reflect', 'Light Screen', 'Rest', 'Rock Slide', 'Taunt', 'Dark Pulse', 'Skill Swap', 'Substitute', 'Trick', 'Liquidation', 'Psychic', 'Flamethrower', 'Thunderbolt', 'Calm Mind', 'Helping Hand', 'Baton Pass', 'Nasty Plot', 'Giga Impact', 'Trick Room', 'Hyper Beam', 'Tera Blast', 'Spite', 'Gravity', 'Knock Off', 'Lunge', 'Lash Out', 'Psych Up', 'Future Sight', 'Expanding Force', 'Throat Chop', 'Psychic Noise', 'Acupressure', 'Destiny Bond', 'Disable', 'Snore', 'Attract', 'Guard Swap', 'Round', 'Retaliate', 'Brutal Swing', 'Ally Switch']"
#0688,Binacle,"['rock', 'water']","['Tough Claws', 'Sniper', 'Pickpocket']",42,52,67,39,56,50,"['flying', 'rock', 'bug', 'fire', 'ice']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'ice']","['fighting', 'ground', 'grass', 'electric']",306,51,"['Mud-Slap', 'Scratch', 'Withdraw', 'Water Gun', 'Fury Cutter', 'Fury Swipes', 'Ancient Power', 'Rock Polish', 'Slash', 'Hone Claws', 'Razor Shell', 'Shell Smash', 'Cross Chop', 'Night Slash', 'Sand Attack', 'Switcheroo', 'Dig', 'Screech', 'Safeguard', 'Rest', 'Rock Slide', 'Thief', 'Snore', 'Protect', 'Icy Wind', 'Attract', 'Sandstorm', 'Rain Dance', 'Beat Up', 'Facade', 'Helping Hand', 'Brick Break', 'Rock Tomb', 'Mud Shot', 'Rock Blast', 'Payback', 'Assurance', 'Fling', 'Shadow Claw', 'Round', 'Bulldoze', 'False Swipe', 'Swords Dance', 'Surf', 'Ice Beam', 'Blizzard', 'Earthquake', 'Substitute', 'Sludge Bomb', 'Endure', 'Sleep Talk', 'Uproar', 'Taunt', 'Iron Defense', 'Poison Jab', 'X-Scissor', 'Stone Edge', 'Stealth Rock', 'Grass Knot', 'Sludge Wave', 'Scald', 'Liquidation', 'Clamp', 'Tickle', 'Water Sport', 'Dual Chop', 'Endeavor', 'Water Pulse', 'Toxic', 'Hidden Power', 'Frustration', 'Smack Down', 'Return', 'Double Team', 'Aerial Ace', 'Torment', 'Embargo', 'Infestation', 'Swagger', 'Nature Power', 'Confide', 'Power-Up Punch', 'Rock Smash', 'Secret Power', 'Cut', 'Strength']"
#0689,Barbaracle,"['rock', 'water']","['Tough Claws', 'Sniper', 'Pickpocket']",72,105,115,54,86,68,"['flying', 'rock', 'bug', 'fire', 'ice']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'ice']","['fighting', 'ground', 'grass', 'electric']",500,83,"['Mud-Slap', 'Scratch', 'Skull Bash', 'Water Gun', 'Withdraw', 'Fury Cutter', 'Fury Swipes', 'Ancient Power', 'Rock Polish', 'Slash', 'Hone Claws', 'Razor Shell', 'Shell Smash', 'Cross Chop', 'Stone Edge', 'Night Slash', 'Sand Attack', 'Switcheroo', 'Meteor Beam', 'Hyper Beam', 'Giga Impact', 'Dig', 'Screech', 'Safeguard', 'Rest', 'Rock Slide', 'Thief', 'Snore', 'Protect', 'Icy Wind', 'Attract', 'Sandstorm', 'Rain Dance', 'Whirlpool', 'Beat Up', 'Facade', 'Helping Hand', 'Brick Break', 'Dive', 'Rock Tomb', 'Mud Shot', 'Rock Blast', 'Payback', 'Assurance', 'Fling', 'Shadow Claw', 'Round', 'Bulldoze', 'False Swipe', 'Brutal Swing', 'Swords Dance', 'Surf', 'Ice Beam', 'Blizzard', 'Low Kick', 'Earthquake', 'Substitute', 'Sludge Bomb', 'Endure', 'Sleep Talk', 'Uproar', 'Taunt', 'Superpower', 'Muddy Water', 'Iron Defense', 'Dragon Claw', 'Bulk Up', 'Poison Jab', 'X-Scissor', 'Focus Blast', 'Earth Power', 'Stealth Rock', 'Grass Knot', 'Sludge Wave', 'Scald', 'Liquidation', 'Clamp', 'Tickle', 'Water Sport', 'Dual Chop', 'Endeavor', 'Laser Focus', 'Water Pulse', 'Toxic', 'Hidden Power', 'Frustration', 'Smack Down', 'Return', 'Double Team', 'Aerial Ace', 'Torment', 'Embargo', 'Infestation', 'Swagger', 'Nature Power', 'Confide', 'Power-Up Punch', 'Rock Smash', 'Secret Power', 'Cut', 'Strength']"
#0690,Skrelp,"['poison', 'water']","['Poison Point', 'Poison Touch', 'Adaptability']",50,60,60,60,60,30,"['fire', 'fairy']","['poison', 'ghost', 'steel', 'water', 'dragon']","['fighting', 'poison', 'bug', 'steel', 'fire', 'water', 'ice', 'fairy']","['ground', 'electric', 'psychic']",320,53,"['Smokescreen', 'Tackle', 'Acid', 'Water Gun', 'Tail Whip', 'Double Team', 'Poison Tail', 'Water Pulse', 'Toxic', 'Dragon Pulse', 'Aqua Tail', 'Sludge Bomb', 'Hydro Pump', 'Acid Armor', 'Dragon Tail', 'Haze', 'Twister', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Acid Spray', 'Thief', 'Chilling Water', 'Facade', 'Icy Wind', 'Mud Shot', 'Venoshock', 'Endure', 'Rain Dance', 'Snowscape', 'Sleep Talk', 'Waterfall', 'Rest', 'Toxic Spikes', 'Gunk Shot', 'Substitute', 'Liquidation', 'Shadow Ball', 'Surf', 'Thunderbolt', 'Play Rough', 'Outrage', 'Tera Blast', 'Spite', 'Flip Turn', 'Scale Shot', 'Whirlpool', 'Muddy Water', 'Sludge Wave', 'Snore', 'Attract', 'Hail', 'Dive', 'Bounce', 'Round', 'Iron Tail', 'Scald', 'Venom Drench']"
#0691,Dragalge,"['poison', 'dragon']","['Poison Point', 'Poison Touch', 'Adaptability']",65,75,90,97,123,44,"['grass', 'dragon']","['poison', 'ground', 'rock', 'ghost', 'steel', 'fairy']","['fighting', 'poison', 'bug', 'fire', 'water', 'grass', 'electric']","['ground', 'psychic', 'ice', 'dragon']",494,82,"['Acid', 'Smokescreen', 'Tackle', 'Water Gun', 'Tail Whip', 'Double Team', 'Poison Tail', 'Water Pulse', 'Toxic', 'Dragon Pulse', 'Aqua Tail', 'Sludge Bomb', 'Hydro Pump', 'Outrage', 'Acid Armor', 'Dragon Tail', 'Haze', 'Twister', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Acid Spray', 'Thief', 'Chilling Water', 'Facade', 'Icy Wind', 'Mud Shot', 'Venoshock', 'Endure', 'Rain Dance', 'Snowscape', 'Sleep Talk', 'Waterfall', 'Rest', 'Toxic Spikes', 'Gunk Shot', 'Substitute', 'Liquidation', 'Shadow Ball', 'Surf', 'Thunderbolt', 'Play Rough', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Thunder', 'Draco Meteor', 'Tera Blast', 'Spite', 'Scald', 'Flip Turn', 'Scale Shot', 'Whirlpool', 'Muddy Water', 'Sludge Wave', 'Snore', 'Attract', 'Hail', 'Dive', 'Bounce', 'Round', 'Iron Tail', 'Venom Drench']"
#0692,Clauncher,['water'],['Mega Launcher'],50,53,62,58,63,44,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",330,55,"['Splash', 'Water Gun', 'Vise Grip', 'Flail', 'Aqua Jet', 'Smack Down', 'Hone Claws', 'Water Pulse', 'Swords Dance', 'Aura Sphere', 'Bounce', 'Muddy Water', 'Crabhammer', 'Aqua Tail', 'Bubble Beam', 'Entrainment', 'Take Down', 'Mud-Slap', 'Protect', 'Thief', 'Pounce', 'Chilling Water', 'Facade', 'Icy Wind', 'Mud Shot', 'Venoshock', 'Endure', 'Rain Dance', 'U-turn', 'Sleep Talk', 'Waterfall', 'Rest', 'Rock Slide', 'Flash Cannon', 'Dark Pulse', 'Substitute', 'Liquidation', 'Dragon Pulse', 'Surf', 'Helping Hand', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Tera Blast', 'Weather Ball', 'Flip Turn', 'Sludge Wave', 'Terrain Pulse', 'Snore', 'Attract', 'Dive', 'Round', 'Sludge Bomb', 'Iron Tail', 'Scald']"
#0693,Clawitzer,['water'],['Mega Launcher'],71,73,88,120,89,59,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",500,83,"['Dark Pulse', 'Dragon Pulse', 'Flail', 'Heal Pulse', 'Splash', 'Vise Grip', 'Water Gun', 'Aqua Jet', 'Smack Down', 'Hone Claws', 'Water Pulse', 'Swords Dance', 'Aura Sphere', 'Bounce', 'Muddy Water', 'Crabhammer', 'Aqua Tail', 'Bubble Beam', 'Entrainment', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Thief', 'Pounce', 'Chilling Water', 'Facade', 'Icy Wind', 'Mud Shot', 'Venoshock', 'Endure', 'Rain Dance', 'U-turn', 'Body Slam', 'Sleep Talk', 'Waterfall', 'Rest', 'Rock Slide', 'Flash Cannon', 'Substitute', 'Liquidation', 'Shadow Ball', 'Surf', 'Helping Hand', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Sludge Bomb', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Tera Blast', 'Weather Ball', 'Flip Turn', 'Sludge Wave', 'Terrain Pulse', 'Snore', 'Attract', 'Dive', 'Round', 'Iron Tail', 'Scald']"
#0694,Helioptile,"['electric', 'normal']","['Dry Skin', 'Sand Veil', 'Solar Power']",44,38,33,61,43,70,"['flying', 'water']","['ground', 'rock', 'ghost', 'steel', 'grass', 'electric', 'dragon']","['flying', 'ghost', 'steel', 'electric']","['fighting', 'ground']",289,48,"['Mud-Slap', 'Tail Whip', 'Pound', 'Thunder Shock', 'Quick Attack', 'Charge', 'Bulldoze', 'Volt Switch', 'Parabolic Charge', 'Thunder Wave', 'Thunderbolt', 'Electrify', 'Thunder', 'Dragon Rush', 'Dragon Tail', 'Glare', 'Rising Voltage', 'Scale Shot', 'Dig', 'Light Screen', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Attract', 'Sandstorm', 'Rain Dance', 'Facade', 'Swift', 'Rock Tomb', 'U-turn', 'Low Sweep', 'Round', 'Electroweb', 'Electric Terrain', 'Surf', 'Agility', 'Substitute', 'Endure', 'Sleep Talk', 'Iron Tail', 'Dark Pulse', 'Grass Knot', 'Electro Ball', 'Ally Switch', 'Wild Charge', 'Razor Wind', 'Camouflage', 'Magnet Rise', 'Shock Wave', 'Signal Beam', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Charge Beam', 'Psych Up', 'Swagger', 'Confide', 'Flash', 'Secret Power', 'Cut']"
#0695,Heliolisk,"['electric', 'normal']","['Dry Skin', 'Sand Veil', 'Solar Power']",62,55,52,109,94,109,"['flying', 'water']","['ground', 'rock', 'ghost', 'steel', 'grass', 'electric', 'dragon']","['flying', 'ghost', 'steel', 'electric']","['fighting', 'ground']",481,80,"['Bulldoze', 'Charge', 'Discharge', 'Eerie Impulse', 'Electrify', 'Mud-Slap', 'Parabolic Charge', 'Pound', 'Quick Attack', 'Tail Whip', 'Thunder', 'Thunder Shock', 'Thunder Wave', 'Thunderbolt', 'Volt Switch', 'Dragon Rush', 'Dragon Tail', 'Glare', 'Rising Voltage', 'Scale Shot', 'Mega Punch', 'Mega Kick', 'Fire Punch', 'Thunder Punch', 'Hyper Beam', 'Giga Impact', 'Solar Beam', 'Dig', 'Light Screen', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Attract', 'Sandstorm', 'Rain Dance', 'Sunny Day', 'Facade', 'Swift', 'Weather Ball', 'Rock Tomb', 'U-turn', 'Low Sweep', 'Round', 'Electroweb', 'Electric Terrain', 'Brutal Swing', 'Breaking Swipe', 'Surf', 'Low Kick', 'Agility', 'Substitute', 'Endure', 'Sleep Talk', 'Iron Tail', 'Hyper Voice', 'Dark Pulse', 'Dragon Pulse', 'Focus Blast', 'Grass Knot', 'Electro Ball', 'Ally Switch', 'Wild Charge', 'Razor Wind', 'Camouflage', 'Magnet Rise', 'Shock Wave', 'Signal Beam', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Charge Beam', 'Psych Up', 'Swagger', 'Confide', 'Flash', 'Secret Power', 'Cut']"
#0696,Tyrunt,"['rock', 'dragon']","['Strong Jaw', 'Sturdy']",58,89,77,45,45,48,"['flying', 'bug', 'fire', 'ice', 'dragon']","['fighting', 'ground', 'steel', 'fairy']","['normal', 'flying', 'poison', 'fire', 'electric']","['fighting', 'ground', 'steel', 'ice', 'dragon', 'fairy']",362,60,"['Tackle', 'Tail Whip', 'Roar', 'Ancient Power', 'Charm', 'Bite', 'Dragon Tail', 'Stomp', 'Rock Slide', 'Crunch', 'Dragon Claw', 'Thrash', 'Earthquake', 'Horn Drill', 'Curse', 'Poison Fang', 'Rock Polish', 'Rock Throw', 'Lash Out', 'Meteor Beam', 'Scale Shot', 'Dig', 'Rest', 'Snore', 'Protect', 'Scary Face', 'Attract', 'Sandstorm', 'Sunny Day', 'Facade', 'Brick Break', 'Rock Tomb', 'Rock Blast', 'Assurance', 'Thunder Fang', 'Ice Fang', 'Fire Fang', 'Round', 'Bulldoze', 'Stomping Tantrum', 'Body Slam', 'Substitute', 'Outrage', 'Endure', 'Sleep Talk', 'Iron Tail', 'Superpower', 'Hyper Voice', 'Iron Defense', 'Dragon Dance', 'Close Combat', 'Dark Pulse', 'Dragon Pulse', 'Earth Power', 'Zen Headbutt', 'Iron Head', 'Stone Edge', 'Stealth Rock', 'Play Rough', 'Psychic Fangs', 'Bide', 'Block', 'Draco Meteor', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Swagger', 'Confide', 'Hone Claws', 'Rock Smash', 'Secret Power', 'Strength']"
#0697,Tyrantrum,"['rock', 'dragon']","['Strong Jaw', 'Rock Head']",82,121,119,69,59,71,"['flying', 'bug', 'fire', 'ice', 'dragon']","['fighting', 'ground', 'steel', 'fairy']","['normal', 'flying', 'poison', 'fire', 'electric']","['fighting', 'ground', 'steel', 'ice', 'dragon', 'fairy']",521,86,"['Ancient Power', 'Roar', 'Tackle', 'Tail Whip', 'Charm', 'Bite', 'Dragon Tail', 'Stomp', 'Rock Slide', 'Crunch', 'Dragon Claw', 'Thrash', 'Earthquake', 'Horn Drill', 'Giga Impact', 'Head Smash', 'Lash Out', 'Meteor Beam', 'Scale Shot', 'Hyper Beam', 'Dig', 'Rest', 'Snore', 'Protect', 'Scary Face', 'Attract', 'Sandstorm', 'Sunny Day', 'Facade', 'Brick Break', 'Rock Tomb', 'Rock Blast', 'Assurance', 'Thunder Fang', 'Ice Fang', 'Fire Fang', 'Round', 'Bulldoze', 'Brutal Swing', 'Stomping Tantrum', 'Breaking Swipe', 'Body Slam', 'Substitute', 'Outrage', 'Endure', 'Sleep Talk', 'Iron Tail', 'Superpower', 'Hyper Voice', 'Iron Defense', 'Dragon Dance', 'Close Combat', 'Dark Pulse', 'Dragon Pulse', 'Earth Power', 'Zen Headbutt', 'Iron Head', 'Stone Edge', 'Stealth Rock', 'Play Rough', 'High Horsepower', 'Psychic Fangs', 'Bide', 'Curse', 'Poison Fang', 'Rock Polish', 'Block', 'Draco Meteor', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Swagger', 'Confide', 'Hone Claws', 'Rock Smash', 'Secret Power', 'Strength']"
#0698,Amaura,"['rock', 'ice']","['Refrigerate', 'Snow Warning']",77,59,50,67,63,46,"['flying', 'bug', 'grass', 'dragon']","['fighting', 'steel', 'water']","['normal', 'flying', 'poison', 'ice']","['fighting', 'ground', 'rock', 'steel', 'water', 'grass']",362,60,"['Growl', 'Powder Snow', 'Encore', 'Ancient Power', 'Icy Wind', 'Round', 'Mist', 'Aurora Beam', 'Thunder Wave', 'Nature Power', 'Freeze-Dry', 'Ice Beam', 'Light Screen', 'Hail', 'Blizzard', 'Hyper Beam', 'Aurora Veil', 'Discharge', 'Haze', 'Mirror Coat', 'Rock Throw', 'Take Down', 'Meteor Beam', 'Reflect', 'Safeguard', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Attract', 'Sandstorm', 'Rain Dance', 'Facade', 'Weather Ball', 'Rock Tomb', 'Mud Shot', 'Rock Blast', 'Avalanche', 'Bulldoze', 'Body Slam', 'Thunderbolt', 'Substitute', 'Outrage', 'Endure', 'Sleep Talk', 'Iron Tail', 'Hyper Voice', 'Iron Defense', 'Calm Mind', 'Dark Pulse', 'Earth Power', 'Zen Headbutt', 'Flash Cannon', 'Iron Head', 'Stone Edge', 'Stealth Rock', 'Barrier', 'Magnet Rise', 'Aqua Tail', 'Water Pulse', 'Roar', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Echoed Voice', 'Charge Beam', 'Rock Polish', 'Psych Up', 'Frost Breath', 'Dragon Tail', 'Dream Eater', 'Swagger', 'Confide', 'Flash', 'Rock Smash', 'Secret Power']"
#0699,Aurorus,"['rock', 'ice']","['Refrigerate', 'Snow Warning']",123,77,72,99,92,58,"['flying', 'bug', 'grass', 'dragon']","['fighting', 'steel', 'water']","['normal', 'flying', 'poison', 'ice']","['fighting', 'ground', 'rock', 'steel', 'water', 'grass']",521,86,"['Ancient Power', 'Encore', 'Growl', 'Powder Snow', 'Icy Wind', 'Round', 'Mist', 'Aurora Beam', 'Thunder Wave', 'Nature Power', 'Freeze-Dry', 'Ice Beam', 'Light Screen', 'Hail', 'Blizzard', 'Hyper Beam', 'Meteor Beam', 'Giga Impact', 'Reflect', 'Safeguard', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Attract', 'Sandstorm', 'Rain Dance', 'Facade', 'Weather Ball', 'Rock Tomb', 'Icicle Spear', 'Mud Shot', 'Rock Blast', 'Avalanche', 'Bulldoze', 'Body Slam', 'Thunderbolt', 'Thunder', 'Earthquake', 'Psychic', 'Substitute', 'Outrage', 'Endure', 'Sleep Talk', 'Iron Tail', 'Hyper Voice', 'Iron Defense', 'Calm Mind', 'Dark Pulse', 'Earth Power', 'Zen Headbutt', 'Flash Cannon', 'Iron Head', 'Stone Edge', 'Stealth Rock', 'Rock Throw', 'Take Down', 'Barrier', 'Discharge', 'Haze', 'Magnet Rise', 'Mirror Coat', 'Aqua Tail', 'Water Pulse', 'Roar', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Echoed Voice', 'Charge Beam', 'Rock Polish', 'Psych Up', 'Frost Breath', 'Dragon Tail', 'Dream Eater', 'Swagger', 'Confide', 'Flash', 'Rock Smash', 'Secret Power']"
